3.38845	0	
3.37426	-2.82861	
3.33187	-5.62158	
3.25991	-8.72543	
3.15928	-11.3376	
3.03316	-13.807	
2.88395	-15.9411	
2.71434	-17.8743	
2.52423	-20.0275	
2.31877	-20.9359	
2.10277	-22.1278	
1.87398	-23.486	
1.63305	-24.5483	
1.38252	-25.3991	
1.12555	-25.8321	
0.86811	-25.4944	
0.614856	-24.9968	
0.371727	-23.4757	
0.145342	-21.6588	
-0.0614487	-19.569	
-0.248783	-17.7799	
-0.414302	-15.2195	
-0.558642	-13.5576	
-0.682729	-11.1818	
-0.784511	-9.11034	
-0.859959	-5.93167	
-0.905889	-3.22552	
-0.927193	-1.02171	
-0.924409	1.5767	
-0.895659	4.15523	
-0.841304	6.68141	
-0.763945	8.74169	
-0.665979	10.7897	
-0.545919	13.1468	
-0.405275	14.8932	
-0.248545	16.3541	
-0.0762781	17.9907	
0.114822	20.109	
0.322349	21.2655	
0.540132	22.154	
0.765429	22.7634	
0.998955	23.7945	
1.23777	23.8173	
1.47388	23.2561	
1.70431	22.6857	
1.92617	21.5457	
2.13522	20.1341	
2.33027	18.7528	
2.50886	16.8513	
2.67228	15.7298	
2.82071	13.8629	
2.94681	11.2783	
3.04676	8.64951	
3.12122	6.19557	
3.16876	3.28185	
3.18878	0.708495	
3.18293	-1.87379	
3.15211	-4.2712	
3.09527	-7.0599	
3.01589	-8.76728	
2.91993	-10.3642	
2.80314	-12.9208	
2.66424	-14.7715	
2.5069	-16.5975	
2.33584	-17.5057	
2.15323	-18.9019	
1.95861	-19.8987	
1.75253	-21.1878	
1.53535	-22.112	
1.31029	-22.7576	
1.08243	-22.6714	
0.856862	-22.2995	
0.634205	-22.0917	
0.414538	-21.7034	
0.200628	-20.9438	
-0.0021061	-19.4752	
-0.191109	-18.2064	
-0.364001	-16.263	
-0.518602	-14.5598	
-0.650219	-11.6808	
-0.755771	-9.36312	
-0.833928	-6.21896	
-0.88015	-2.99643	
-0.893856	0.263847	
-0.879851	2.52843	
-0.843779	4.66328	
-0.781117	7.82962	
-0.689931	10.35	
-0.576349	12.2949	
-0.442609	14.3688	
-0.290397	15.9777	
-0.123054	17.3853	
0.0595426	19.019	
0.255093	19.9679	
0.463879	21.6576	
0.682778	21.9842	
0.909032	23.124	
1.14526	23.9725	
1.38574	23.9716	
1.62197	23.1257	
1.85017	22.3702	
2.07292	22.0413	
2.28744	20.7262	
2.48826	19.3111	
2.67285	17.4915	
2.8389	15.6128	
2.98511	13.5373	
3.10692	10.7483	
3.20007	7.82389	
3.26531	5.18259	
3.30373	2.476	
3.31483	-0.261801	
3.30204	-2.28778	
3.26908	-4.28493	
3.21279	-6.93661	
3.13115	-9.33963	
3.026	-11.625	
2.9014	-13.2166	
2.7562	-15.7319	
2.59223	-16.9588	
2.41702	-17.9719	
2.22781	-19.751	
2.02343	-20.9974	
1.81142	-21.2707	
1.59527	-21.8233	
1.37223	-22.6438	
1.14431	-22.7973	
0.919836	-21.9551	
0.700226	-21.8286	
0.483265	-21.427	
0.276663	-19.7631	
0.0825334	-18.9405	
-0.096678	-16.7889	
-0.258222	-15.4182	
-0.400064	-12.8608	
-0.518183	-10.6886	
-0.61656	-8.92478	
-0.696679	-7.04847	
-0.754806	-4.54037	
-0.788295	-2.13632	
-0.797532	0.294644	
-0.778848	3.43042	
-0.734392	5.43273	
-0.668279	7.74831	
-0.581341	9.58454	
-0.476588	11.3	
-0.35485	12.971	
-0.217169	14.4785	
-0.060303	16.7959	
0.11875	18.9018	
0.317732	20.7694	
0.530584	21.6669	
0.749646	22.0075	
0.970243	21.9729	
1.19102	22.0432	
1.40919	21.4541	
1.62282	21.1376	
1.83114	20.3935	
2.02878	19.0107	
2.21135	17.3884	
2.37846	15.9287	
2.52992	14.2683	
2.66464	12.5894	
2.78171	10.7519	
2.87967	8.77885	
2.95648	6.53396	
