3.38845	0	
3.01273	-13.8453	
1.98377	-24.0718	
0.605546	-26.7157	
-0.667654	-20.2017	
-1.41462	-7.32407	
-1.42021	7.11807	
-0.702814	19.318	
0.53174	26.1753	
1.91472	24.7874	
2.99033	14.8489	
3.39961	0.233016	
3.03378	-13.7137	
2.02824	-23.3407	
0.679566	-26.3578	
-0.607547	-21.0723	
-1.40751	-8.40641	
-1.44819	6.90747	
-0.736914	19.303	
0.482108	25.618	
1.84504	24.6059	
2.9427	15.843	
3.40919	1.34696	
3.0774	-13.5734	
2.072	-23.4755	
0.729844	-25.9829	
-0.546442	-21.0482	
-1.37498	-9.48333	
-1.47462	5.81135	
-0.793843	19.2755	
0.43277	25.9252	
1.79868	24.4086	
2.89378	15.9458	
3.39326	2.46003	
3.11963	-12.5432	
2.13894	-23.5953	
0.780257	-26.4723	
-0.508288	-21.0106	
-1.34095	-9.67305	
-1.47559	4.71147	
-0.849653	18.3544	
0.35985	26.2157	
1.75177	25.0766	
2.8675	16.0382	
3.37575	2.69044	
3.13655	-11.5049	
2.20511	-22.8187	
0.854682	-26.9446	
-0.4692	-21.8404	
-1.32936	-9.85653	
-1.475	4.48963	
-0.880399	17.4216	
0.287303	25.6082	
1.68043	25.7283	
2.83999	17.0014	
3.38057	2.91911	
3.15205	-11.3402	
2.24655	-22.0274	
0.929162	-26.5184	
-0.405293	-22.6562	
-1.31631	-10.9147	
