3.38845	0	
3.03375	-13.0705	
2.17025	-18.7498	
1.03434	-23.1085	
-0.0847884	-18.1312	
-0.834604	-9.49945	
-0.978918	4.18146	
-0.347834	19.074	
0.928482	27.9582	
2.37937	25.5068	
3.54779	17.5496	
4.00988	-0.521385	
3.48338	-18.8803	
2.12185	-31.2919	
0.354186	-33.8466	
-1.1261	-20.7018	
-1.84043	-5.62152	
-1.63243	13.2863	
-0.5118	28.009	
1.10038	31.3998	
2.67605	26.6635	
3.73114	12.2166	
3.95352	-4.02174	
3.26088	-21.5023	
1.8033	-32.2096	
0.108009	-30.2619	
-1.24311	-19.5268	
-1.89254	-4.40468	
-1.67131	12.5572	
-0.60123	26.8751	
0.980612	31.4158	
2.52808	25.6083	
3.54144	11.7341	
3.70149	-5.83622	
2.97009	-21.116	
1.57762	-30.1964	
-0.049553	-29.765	
-1.33079	-17.4486	
-1.72579	2.89291	
-1.17821	17.2853	
0.0708345	28.7419	
1.62789	28.6358	
3.07112	24.5471	
4.01398	10.1974	
4.09086	-7.36456	
3.25731	-23.3518	
1.84452	-28.7093	
0.261938	-29.6089	
-1.11637	-21.1817	
-1.82064	-4.77068	
-1.6413	11.3793	
-0.682712	23.9448	
0.765448	29.4199	
2.25928	25.6277	
3.45266	18.3484	
3.96968	0.703744	
3.55863	-15.8509	
2.4048	-26.6674	
0.871662	-29.8288	
-0.57808	-23.5942	
-1.53562	-11.6912	
-1.67911	6.40355	
-0.82664	25.0099	
0.821884	35.7382	
2.62274	30.6233	
3.88422	15.8621	
4.20895	-3.89564	
3.55047	-20.3695	
2.24063	-27.8982	
0.760651	-26.6389	
-0.512112	-20.2624	
-1.17674	-4.22921	
-1.00366	10.6074	
-0.184091	19.5936	
1.02379	24.9169	
2.25178	20.3345	
3.04497	8.89461	
3.14124	-5.34712	
2.57835	-15.3955	
1.60169	-20.5943	
0.498695	-20.0511	
-0.451281	-14.9556	
-0.996862	-5.14907	
-0.829478	11.3172	
0.134855	24.2185	
1.59237	29.491	
2.95952	20.8883	
3.80564	10.2913	
3.92002	-6.07622	
3.1422	-22.5865	
1.69697	-30.6704	
0.0953813	-28.348	
-1.20592	-19.6049	
-1.85284	-4.23413	
-1.6416	12.0182	
-0.651019	24.4848	
0.854746	31.0026	
2.46946	28.4996	
3.6489	14.9625	
3.96571	-3.28776	
3.44456	-15.9168	
2.37403	-23.5321	
1.09135	-23.7348	
-0.123888	-21.0466	
-0.977717	-10.417	
-1.20119	2.18223	
-0.759494	14.0941	
0.208223	21.5663	
1.43273	23.5568	
