3.38845	0	
3.3849	-1.41766	
3.37516	-2.47575	
3.35946	-3.80032	
3.33647	-5.38505	
3.30573	-6.90377	
3.26731	-8.44979	
3.2226	-9.42279	
3.17309	-10.3661	
3.11805	-11.6319	
3.05629	-13.0523	
2.988	-14.2403	
2.91341	-15.5748	
2.83294	-16.588	
2.74685	-17.8212	
2.65485	-18.9491	
2.55771	-19.8751	
2.45574	-20.8808	
2.34946	-21.5976	
2.23976	-22.2464	
2.12632	-23.0972	
2.01016	-23.3289	
1.89214	-23.8421	
1.77174	-24.2803	
1.64898	-24.7843	
1.52389	-25.2102	
1.39744	-25.3335	
1.27056	-25.3771	
1.14346	-25.4216	
1.01586	-25.5773	
0.887689	-25.6524	
0.760707	-25.1004	
0.635318	-25.0156	
0.511029	-24.6608	
0.389599	-23.8731	
0.271054	-23.5077	
0.155767	-22.5708	
0.0446594	-21.8371	
-0.0626043	-21.0346	
-0.166245	-20.389	
-0.26525	-19.1817	
-0.359306	-18.4114	
-0.448119	-17.0857	
-0.53085	-15.9805	
-0.607924	-14.825	
-0.679658	-13.8458	
-0.746383	-12.8231	
-0.80733	-11.5368	
-0.862432	-10.4863	
-0.912071	-9.3538	
-0.95597	-8.19179	
-0.993989	-7.00399	
-1.02477	-5.29675	
-1.0482	-4.07019	
-1.06511	-2.68855	
-1.07544	-1.44071	
-1.07952	-0.188324	
-1.07608	1.56202	
-1.0639	3.30744	
-1.04425	4.54508	
-1.0172	6.26576	
-0.982838	7.46935	
-0.942632	8.60035	
-0.896154	9.9764	
-0.843549	11.0489	
-0.784984	12.3587	
-0.72052	13.4065	
-0.649674	14.9095	
-0.57267	15.8681	
-0.490638	16.919	
-0.403836	17.7743	
-0.313017	18.5246	
-0.21859	19.2165	
-0.119485	20.3943	
-0.0155352	21.1528	
0.0916873	21.7024	
0.201489	22.1836	
0.31388	22.7372	
0.42975	23.5743	
0.548936	24.0629	
0.670176	24.3948	
0.792884	24.6499	
0.916196	24.636	
1.03924	24.5445	
1.16232	24.6479	
1.28516	24.4505	
1.40718	24.3183	
1.52835	24.1096	
1.64792	23.6826	
1.76642	23.6784	
1.88382	23.2446	
1.99851	22.5952	
2.11013	22.0169	
2.2182	21.178	
2.32239	20.4637	
2.42236	19.4935	
2.51744	18.5111	
2.60803	17.6934	
2.69382	16.5969	
2.77435	15.5904	
2.84937	14.3925	
2.91828	13.1492	
