3.38845	0	
1.99637	-24.8527	
-0.602402	-21.5429	
-1.463	6.17878	
0.389786	26.8989	
2.85642	17.1378	
3.14177	-12.0434	
0.922491	-27.5773	
-1.28659	-11.8613	
-0.982193	17.2957	
1.49075	26.8536	
3.32995	5.98167	
2.45128	-21.6685	
-0.149577	-24.7645	
-1.52539	0.20208	
-0.117127	24.9396	
2.47941	21.4162	
3.32189	-6.37556	
1.45562	-26.9427	
-1.00457	-16.979	
-1.27086	12.2249	
0.958498	27.5758	
3.15726	11.6785	
2.83384	-17.4526	
0.354723	-26.8069	
-1.47081	-5.78424	
-0.57411	21.7929	
2.0287	24.6749	
3.38818	-0.40415	
1.9638	-25.0252	
-0.630365	-21.2883	
-1.45467	6.57199	
0.424965	26.9851	
2.87859	16.8193	
3.12581	-12.4057	
0.886485	-27.5729	
-1.30184	-11.4951	
-0.959405	17.6086	
1.52575	26.7587	
3.33751	5.5865	
2.42283	-21.9162	
-0.181795	-24.584	
-1.52487	0.606197	
-0.0844514	25.1094	
2.50721	21.1593	
3.3133	-6.76807	
1.42039	-27.026	
-1.02653	-16.6587	
-1.25467	12.5858	
0.9945	27.5684	
3.17227	11.3112	
