-1.29345	-10.8617	
204.882	-15895.6	
-39740.2	3.09766e+06	
7.74436e+06	-6.03641e+08	
-1.50914e+09	1.17631e+11	
2.94086e+11	-2.29228e+13	
-5.73085e+13	4.46697e+15	
1.11677e+16	-8.70477e+17	
-2.17625e+18	1.6963e+20	
4.24085e+20	-3.30557e+22	
-8.26415e+22	6.44156e+24	
1.61043e+25	-1.25527e+27	
-3.13825e+27	2.44614e+29	
6.1155e+29	-4.76678e+31	
-1.19173e+32	9.28902e+33	
2.32232e+34	-1.81015e+36	
-4.5255e+36	3.52744e+38	
8.81883e+38	-6.87392e+40	
-1.71852e+41	1.33952e+43	
3.34889e+43	-2.61032e+45	
-6.52597e+45	5.08672e+47	
1.27171e+48	-9.91249e+49	
-2.47819e+50	1.93165e+52	
4.82924e+52	-3.7642e+54	
-9.41074e+54	7.33529e+56	
1.83387e+57	-1.42943e+59	
-3.57366e+59	2.78552e+61	
6.96399e+61	-5.42814e+63	
-1.35707e+64	1.05778e+66	
2.64452e+66	-2.0613e+68	
-5.15338e+68	4.01685e+70	
1.00424e+71	-7.82762e+72	
-1.95696e+73	1.52537e+75	
3.81352e+75	-2.97248e+77	
-7.4314e+77	5.79247e+79	
1.44816e+80	-1.12878e+82	
-2.82202e+82	2.19965e+84	
5.49927e+84	-4.28645e+86	
-1.07164e+87	8.353e+88	
2.08831e+89	-1.62775e+91	
-4.06948e+91	3.17199e+93	
7.93019e+93	-6.18126e+95	
-1.54535e+96	1.20454e+98	
3.01143e+98	-2.34729e+100	
-5.86837e+100	4.57415e+102	
1.14357e+103	-8.91365e+104	
-2.22847e+105	1.737e+107	
4.34262e+107	-3.38489e+109	
-8.46246e+109	6.59614e+111	
1.64908e+112	-1.28539e+114	
-3.21356e+114	2.50483e+116	
6.26225e+116	-4.88117e+118	
-1.22032e+119	9.51192e+120	
2.37804e+121	-1.85359e+123	
-4.63409e+123	3.61208e+125	
9.03045e+125	-7.03886e+127	
-1.75976e+128	1.37166e+130	
3.42925e+130	-2.67296e+132	
-6.68257e+132	5.20879e+134	
1.30223e+135	-1.01504e+137	
-2.53766e+137	1.978e+139	
